431,1,187500
432,1,24800
433,1,23920
434,1,11550
435,1,128520
436,1,28800
437,1,72030
438,1,79200
439,1,129290
440,1,152900
441,1,78850
442,1,65450
443,1,78160
444,1,85330
445,1,24120
446,1,22170
447,1,51425
448,1,61950
449,1,168300
450,1,131850
451,1,111120
452,1,12750
453,1,10620
454,1,40800
455,1,31450
456,1,156000
457,1,17570
458,1,190600
459,1,39610
460,1,194400
461,1,34520
462,1,131800
463,1,121740
464,1,10100
465,1,123825
466,1,61900
467,1,33820
468,1,146300
469,1,36960
470,1,143920
471,1,25700
472,1,94400
473,1,33700
474,1,182250
475,1,32100
476,1,134475
477,1,31200
478,1,103125
479,1,182750
480,1,190440
481,1,22400
482,1,90520
483,1,45600
484,1,98200
485,1,40440
486,1,34650
487,1,73200
488,1,57840
489,1,102000
490,1,149995
491,1,62410
492,1,66060
493,1,108900
494,1,21960
495,1,30070
496,1,42800
497,1,38100
498,1,192600
499,1,96500
500,1,8760
501,1,1004750
502,1,214305
503,1,1099750
504,1,2573560
505,1,2417850
506,1,607390
507,1,64000
508,1,709280
509,1,152750
510,1,1181700
511,1,1231190
512,1,20100
513,1,391650
514,1,7500000
515,1,7900
516,1,30810
517,1,2749400
518,1,7950000
519,1,99785
520,1,809900
521,1,10000000
522,1,3488875
523,1,6564000
524,1,56910
525,1,10000000
526,1,6135750
527,1,447525
528,1,3610
529,1,185500
530,1,501755
531,1,202400
532,1,133375
533,1,156160
534,1,7175
535,1,204375
536,1,143100
537,1,256960
538,1,2900020
539,1,79850
540,1,70200
541,1,138750
542,1,656100
543,1,42160
544,1,1587300
545,1,1210500
546,1,10000000
547,1,1774500
548,1,19600
549,1,150575
550,1,196000
551,1,10000000
552,1,247225
553,1,1527900
554,1,655200
555,1,402975
556,1,95960
557,1,107635
558,1,335070
559,1,43860
560,1,185250
561,1,95200
562,1,1122475
563,1,419650
564,1,463750
565,1,126900
566,1,62310
567,1,96500
568,1,102510
569,1,84290
570,1,98250
571,1,1223400
572,1,302850
573,1,231500
574,1,289800
575,1,1377500
576,1,548775
577,1,46340
578,1,162400
579,1,380250
580,1,342500
581,1,619510
582,1,106600
583,1,907500
584,1,94300
585,1,166045
586,1,12000
587,1,20610
588,1,183960
589,1,168800
590,1,54600
591,1,43500
592,1,53600
593,1,202680
594,1,127950
595,1,99200
596,1,56560
597,1,155910
598,1,46850
599,1,484500
600,1,1366475
601,1,298800
602,1,521100
603,1,882500
604,1,704760
605,1,798885
606,1,304375
607,1,43050
608,1,636975
609,1,118920
610,1,559750
611,1,416475
612,1,651450
613,1,557910
614,1,57180
615,1,63750
616,1,54410
617,1,571050
618,1,541950
619,1,279000
620,1,105100
621,1,196840
622,1,172235
623,1,216700
624,1,21300
625,1,426700
626,1,901250
627,1,230625
628,1,60960
629,1,101450
630,1,331835
631,1,197140
632,1,43230
633,1,95000
634,1,58500
635,1,298250
636,1,129360
637,1,240000
638,1,479240
639,1,273350
640,1,54400
641,1,37550
642,1,426310
643,1,10400
