193,basegame,6.2,2256.3
194,basegame,20.2,4511.0
195,basegame,213.2,487.8
196,basegame,7.0,694.4
197,basegame,177.7,38.8
198,basegame,0.0,687.8
199,basegame,93.2,840.7
200,basegame,38.2,806.0
201,basegame,200.4,30.0
202,basegame,822.9,12.6
203,basegame,6992.3,14.1
204,basegame,75.8,127.9
205,basegame,71.4,908.2
206,basegame,65.0,3177.2
207,basegame,1086.9,48.5
208,basegame,10.0,3405.2
209,basegame,568.5,1248.6
210,basegame,540.3,65.1
211,basegame,908.0,18.4
212,basegame,32.4,431.4
213,basegame,10.4,5261.2
214,basegame,1042.9,93.7
215,basegame,0.0,3116.9
216,basegame,1.0,2711.8
217,basegame,25.8,724.7
218,basegame,46.0,250.0
219,basegame,13.1,651.4
220,basegame,1.5,1149.4
221,basegame,181.4,57.3
222,basegame,3.4,1158.4
223,basegame,6.3,4776.0
224,basegame,1.8,2598.9
225,basegame,36.3,502.5
226,basegame,120.1,124.2
227,basegame,0.4,3795.1
228,basegame,4.1,360.1
229,basegame,4.0,497.9
230,basegame,14.0,605.2
231,basegame,30.5,2050.1
232,basegame,1.1,5989.0
233,basegame,8.1,871.8
234,basegame,184.2,1923.0
235,basegame,7.1,4480.0
236,basegame,1724.5,460.1
237,basegame,377.1,50.4
238,basegame,25.7,2371.3
239,basegame,410.8,12.9
240,basegame,1046.8,51.5
241,basegame,71.3,395.4
242,basegame,989.7,6029.6
243,basegame,785.0,496.6
244,basegame,3.0,267.1
245,basegame,335.1,175.1
246,basegame,8.6,274.0
247,basegame,37.1,363.0
248,basegame,0.2,2617.1
249,basegame,29.7,3879.1
250,basegame,14.4,314.4
251,basegame,5903.7,12.9
252,basegame,10.0,6487.2
253,basegame,16.4,3810.1
254,basegame,52.5,574.8
255,basegame,92.2,1306.1
256,basegame,0.3,1117.7
257,basegame,146.4,1191.2
258,basegame,1540.2,51.7
259,basegame,36.4,200.7
260,basegame,17.5,2522.1
261,basegame,1546.8,78.5
262,basegame,151.8,74.6
263,basegame,46.5,1642.1
264,basegame,21.7,409.5
265,basegame,87.8,3304.0
266,basegame,2839.9,57.6
267,basegame,1173.0,34.9
268,basegame,131.2,282.0
269,basegame,9124.5,65.2
270,basegame,9.0,463.7
271,basegame,0.6,9193.5
272,basegame,850.2,2890.8
273,basegame,34.1,1845.5
274,basegame,843.7,6572.1
275,basegame,170.0,4333.1
276,basegame,572.7,971.0
277,basegame,238.8,764.5
278,basegame,2.5,480.9
279,basegame,33.9,358.0
280,basegame,173.3,174.6
281,basegame,161.7,1538.8
282,basegame,225.4,111.3
283,basegame,3.1,5376.1
284,basegame,49.3,238.3
285,basegame,6264.6,35.7
286,basegame,5.9,651.6
287,basegame,8368.5,220.5
288,basegame,388.4,345.7
289,basegame,7288.8,177.5
290,basegame,0.3,8282.8
291,basegame,25.0,7163.8
292,basegame,6320.8,16.0
293,basegame,28.3,378.0
294,basegame,0.8,223.8
295,basegame,0.2,334.3
296,basegame,359.1,24.6
297,basegame,230.8,307.2
298,basegame,104.2,535.5
299,basegame,3816.2,52.1
300,basegame,878.3,79.4
301,basegame,9336.6,32.2
302,basegame,7944.5,8.3
303,basegame,700.1,5922.0
304,basegame,307.2,8.7
305,basegame,242.8,6.0
306,basegame,183.2,109.0
307,basegame,30.0,534.3
